"","V1","V2"
"101274",40.0255295591667,-78.4632479408333
"101285",34.89102167,-78.4612166796352
"101319",40.4415693587408,-78.4408413362033
"101333",38.9635420432679,-78.4381201000463
"101387",40.4566218181834,-78.4102287049394
"101395",40.5085359382857,-78.4062776321786
"101396",36.2585381109065,-78.4070537436507
"101421",36.252326674432,-78.4018593074478
"101424",36.2607211430392,-78.400087604877
"101428",36.2866105137551,-78.3972822327018
"101431",36.2682599715131,-78.3973911301776
"101432",40.5193181319302,-78.3977296395349
"101434",43.2214185630085,-78.397693391
"101445",43.0022467712195,-78.3935940867073
"101460",36.2904431587972,-78.3864665404179
"101473",40.5285326504316,-78.3827740584025
"101506",41.0073140931603,-78.3699169672601
"101514",41.0163344787762,-78.3648777269534
"101530",42.05344833,-78.35834333
"101536",41.0148373906608,-78.354160409418
"101650",35.5199421369231,-78.2924501157692
"101672",40.6442977379464,-78.2802067255357
"101816",40.6681133122078,-78.220440996039
"101825",40.654691501,-78.218762335
"101827",37.9808817086577,-78.2191165522889
"101828",35.5561098018,-78.217537235
"101836",43.2401626735606,-78.2147168494156
"101877",39.1942589305559,-78.1976779219845
"101895",39.1283711880954,-78.1922651471991
"101957",38.9950505689594,-78.1725267870296
"101959",39.0137108241782,-78.1709422176042
"101969",39.1954073545335,-78.1688207395878
"101971",38.9879558001085,-78.166050304223
"101972",38.9979719710058,-78.1681038814432
"101976",39.154584133953,-78.1651908445299
"101977",39.0080912846071,-78.1647266041126
"101978",39.0045515717883,-78.1645714050427
"101982",35.566955,-78.16400833
"101984",38.9958536788355,-78.1638944487478
"101991",39.0153112280314,-78.1588691629777
"101999",39.1586551528117,-78.1565206590333
"102036",39.2165880366726,-78.14202488443
"102088",36.7214479319924,-78.1167325275617
"102112",40.0542821429762,-78.1037458925794
"102139",39.291376719595,-78.0879781846114
"102248",39.3790843602506,-78.0280399725747
"102302",35.359882990456,-78.0003873628051
"102344",39.4496290208333,-77.9868567170833
"102348",38.4786053611916,-77.9856177187568
"102445",35.731573813197,-77.9490757316515
"102448",43.0832986719111,-77.9460470686222
"102456",35.8913330813067,-77.9422566434034
"102500",43.029217982,-77.9224626844444
"102501",43.2124161587,-77.92192250425
"102504",35.7054713568712,-77.9222734945248
"102511",35.6930275395714,-77.9177033302714
"102535",39.2373462525,-77.9024541675
"102540",35.7327941314286,-77.9016825628571
"102541",39.4123629616379,-77.9014748314224
"102542",32.50479,-77.90212167
"102566",34.216903384594,-77.8870421352837
"102590",34.2327711748437,-77.8751273476271
"102623",38.8785996168182,-77.8584209622727
"102679",40.095945708125,-77.835641916875
"102687",39.5844168947727,-77.8319265707954
"102716",35.961099870906,-77.8213608840427
"102760",39.5884564717436,-77.8067445242152
"102776",39.6206233731646,-77.8043424686347
"102784",35.9690503508253,-77.8013850899477
"102815",39.6447919278659,-77.7935946623171
"102819",38.675674165,-77.7941937525
"102822",35.9677369798655,-77.7929003636779
"102845",39.6305903922214,-77.7854775860125
"102849",35.9678979836207,-77.7849958665517
"102902",40.9656511220294,-77.7626678211078
"102958",42.9217376393608,-77.7483793931685
"102962",39.6564749875327,-77.748053855
"102968",39.7695074564796,-77.7468011591268
"102981",43.1498257921429,-77.7408298764286
"102982",42.9363052245292,-77.7398301243344
"102983",39.7662286328909,-77.7420092051172
"102989",42.9248836424444,-77.7389764436111
"102990",39.69085771,-77.73907125
"102997",39.671096029375,-77.7384966765
"102998",39.7437523666667,-77.7382215346491
"103001",39.6637982133929,-77.7372993602679
"103002",39.6311297994924,-77.7384346414773
"103005",39.6216505008333,-77.7377423323333
"103008",39.7652618154781,-77.7359654625956
"103011",39.7736644318024,-77.735345228617
"103016",39.7477331397778,-77.7325491943333
"103038",43.2162955715602,-77.7281538549624
"103046",39.7925500190593,-77.7261492008346
"103088",39.7842837025284,-77.7161390363068
"103164",39.8509369240598,-77.6920681263248
"103188",43.180364354838,-77.6841118805093
"103209",43.1338111934033,-77.678579329553
"103210",39.8885553877867,-77.677798387292
"103224",37.4010034746429,-77.6708853640414
"103226",39.8866597994544,-77.6713333673557
"103228",39.9070691566284,-77.6707542188793
"103229",39.8957864998333,-77.6704708608333
"103232",36.3667647011077,-77.6706190677845
"103261",39.9170008013166,-77.6609074398913
"103273",39.9057432382326,-77.6585716327203
"103281",39.9367776769409,-77.6575991412574
"103300",39.8996727251552,-77.6518587849723
"103301",43.0514435393959,-77.6518445429184
"103322",35.2585632343902,-77.6458117005833
"103411",43.0908934808409,-77.61756025625
"103428",43.1504245001852,-77.6134775900617
"103441",39.9249862475,-77.6119466675
"103473",43.0945176349205,-77.6019771607298
"103477",37.514773390931,-77.6023476529759
"103493",43.1953513677778,-77.5967876152222
"103570",40.5763011549286,-77.5749585018648
"103578",40.5898421375,-77.5714090128125
"103583",36.5732036116667,-77.5709461083333
"103585",40.5825133758753,-77.5708931428583
"103591",36.6218956757701,-77.5697850308161
"103592",35.8848669073515,-77.5709359827802
"103594",43.153812236617,-77.5698566265532
"103595",36.5491549991667,-77.5701133341667
"103596",36.7109022216667,-77.5693786116667
"103598",37.5504822233333,-77.5695536133333
"103620",37.6410279506297,-77.5642417696813
"103646",37.6385873616342,-77.5575553850806
"103689",38.7890432302879,-77.549059710525
"103694",37.642579126595,-77.5466812600781
"103715",37.4157158890909,-77.5425981054545
"103716",38.7833285531898,-77.5423946815139
"103724",43.232120212727,-77.5413707214936
"103750",35.9254938671875,-77.535420467875
"103751",39.7411940252143,-77.5338283927143
"103755",37.1902374444914,-77.5328937274897
"103759",37.4069399427925,-77.5331715742139
"103771",37.4161623603005,-77.5301632113581
"103786",37.53454647875,-77.5255316076786
"103796",39.10595145725,-77.5242345825
"103798",39.0902227206278,-77.5239136296246
"103804",38.7307090066544,-77.5227949164706
"103807",37.6236618902778,-77.5236396178472
"103808",39.0984141330952,-77.5234582015476
"103835",40.0361504861088,-77.5161087799562
"103839",38.7814251282794,-77.5158777840776
"103844",41.0333297739103,-77.5142333287179
"103873",38.2373086806008,-77.5079369221292
"103904",37.5774224340837,-77.500622775429
"103906",38.2324863863406,-77.5006792243961
"103917",38.2564686971647,-77.5009416310153
"103919",38.9599425831667,-77.501001438
"103924",38.3463653759441,-77.4973349571154
"103925",37.623638689623,-77.4983675710245
"103990",37.5848192577802,-77.4846094027637
"103998",43.1127192731301,-77.4832762461801
"103999",40.1864733325,-77.48378270875
"104003",38.2115347089286,-77.4837720755952
"104004",37.5971135130303,-77.4834035618182
"104009",37.5627034649078,-77.4823538024539
"104010",37.5696345963136,-77.4818493117161
"104012",37.2177488701685,-77.4831384315543
"104015",41.1168125441014,-77.4831073513825
"104062",37.7618368224603,-77.4720794628307
"104071",37.1935947025254,-77.4697686281018
"104075",37.1995672391194,-77.4687745912719
"104082",37.9378981892795,-77.4674515408704
"104103",37.1938448610949,-77.4647090385033
"104132",38.8955442855714,-77.4591504295714
"104139",38.2690623996862,-77.4592593279703
"104156",37.876386124361,-77.4583538070597
"104194",37.6298132330303,-77.4521518959849
"104264",43.0242998565,-77.4435747125
"104275",43.1007751055556,-77.4418297303704
"104279",43.0705628644344,-77.4428532477376
"104280",43.0323622987483,-77.4420378510597
"104305",38.8915530457365,-77.4376401123675
"104325",39.0084165114637,-77.4357638264808
"104358",38.9980518055918,-77.4300965622217
"104373",38.9859252720815,-77.4268368395601
"104375",39.0208330215731,-77.4277654383974
"104381",38.9798804454049,-77.426067708082
"104415",38.9351499731963,-77.4212764644863
"104457",40.1939672152857,-77.4138975222857
"104460",37.5952871540204,-77.4127195286159
"104465",37.3927572132895,-77.413970904079
"104467",39.0372724278632,-77.4131395850305
"104468",42.3858624007222,-77.4139608408889
"104469",39.02301833375,-77.41326187375
"104470",38.922124294228,-77.4141482459758
"104471",37.5586806961265,-77.4135483323715
"104473",41.15353170865,-77.41402769845
"104497",37.6384896749633,-77.4077938017569
"104511",38.4676256537069,-77.4060374337662
"104533",39.023982698351,-77.4025789910207
"104548",37.6331914444039,-77.4019757605608
"104574",37.3588093938407,-77.3986628503708
"104587",39.6247201115029,-77.394946645351
"104593",37.6256257669773,-77.3957450199309
"104632",37.2491095112244,-77.3889011751806
"104633",37.3599763756142,-77.3891987700916
"104634",37.5413579348752,-77.3889621525312
"104639",42.3663199384627,-77.3879691001446
"104640",38.51192875,-77.3888481933333
"104642",40.1012789352308,-77.3885800885385
"104645",37.3529388106188,-77.3880422461476
"104692",38.9547621780293,-77.3771167169369
"104728",40.1398279014461,-77.3694956122794
"104752",39.4327139147577,-77.3641082444069
"104757",37.5311557476093,-77.3613442450151
"104781",38.9547254158929,-77.3564953155357
"104783",38.962065826151,-77.3564922215657
"104785",37.6123399371208,-77.3578447288049
"104787",40.1245450781319,-77.3577783797527
"104798",38.968854548462,-77.3546191975861
"104838",41.1523510785791,-77.3459486556068
"104844",37.5117009734612,-77.3444135800914
"104928",40.1412319308333,-77.3223580800758
"104935",38.68063002625,-77.321262059375
"104936",37.2604878240476,-77.3206996661905
"104949",38.5925471587208,-77.3158257534722
"104987",37.163505395144,-77.3031820594244
"104995",42.9068469980441,-77.3029663865582
"105005",37.1700204962329,-77.3002868869116
"105010",38.6476619417971,-77.2983707791613
"105025",42.9045673215649,-77.2946311053354
"105034",38.6437385328009,-77.2911770555638
"105038",37.1742537345763,-77.291708132498
"105043",38.6537028247222,-77.2878093236111
"105045",39.3760766247469,-77.2885435413781
"105065",39.372889994708,-77.2818913135928
"105087",39.3678231427901,-77.2755662840486
"105104",38.6360253308333,-77.2707688903333
"105106",39.3740804607469,-77.2698946427328
"105109",42.8782650005,-77.269110914
"105178",39.918351491125,-77.2464636468032
"105179",39.9055750188662,-77.2466272015631
"105195",40.2153975147412,-77.2418964114233
"105198",40.2078573697205,-77.2393454666881
"105203",40.2024976284822,-77.2381807118282
"105223",40.2033867248481,-77.2327158677559
"105238",40.1928276335217,-77.2304194264227
"105252",40.1748075018307,-77.2272732733441
"105271",38.7039465883989,-77.2211324882323
"105273",42.9820479005172,-77.2206995141379
"105277",39.9780599534795,-77.2220815550137
"105278",38.9161468775,-77.21962458325
"105281",38.8070795294271,-77.2194500280729
"105282",40.2130570566667,-77.2200631656667
"105284",39.9671149482143,-77.2193307643304
"105285",38.6919014445,-77.219817834
"105287",39.9877758323333,-77.2191215286667
"105288",41.035820835,-77.2182875
"105310",39.1576348113617,-77.2134039199177
"105383",40.1884592177966,-77.1910468903941
"105401",43.2302759825015,-77.1851553099076
"105449",43.2377496805317,-77.1742253136952
"105455",38.7925382064286,-77.1690161298214
"105508",38.766028334,-77.152828666
"105515",39.0824371227273,-77.1520546186364
"105522",39.0944125033333,-77.1507865258333
"105524",39.0108241683333,-77.15095167
"105525",38.8758072226166,-77.151661192725
"105537",38.7211561931699,-77.1458567947727
"105555",40.2328314722702,-77.138861727526
"105583",38.8142861377615,-77.1320325538463
"105618",40.2324021851114,-77.1215939751325
"105626",37.7232782987771,-77.119040320756
"105658",40.2412723479766,-77.1108058564478
"105723",37.5015359321765,-77.0894395194706
"105809",38.3547474439717,-77.0673120129393
"105865",39.0401823771056,-77.0539056081174
"105911",38.9053653660893,-77.0412873310357
"105937",35.069768335,-77.034720835
"105940",38.930034101576,-77.034151416515
"105941",40.2334310128077,-77.0344620415385
"105955",40.2474170121079,-77.0278692932067
"106053",40.2271962429135,-77.0049731863672
"106062",40.234861856168,-77.0004935349134
"106065",40.21675251625,-77.00004375875
"106071",38.9088330700322,-76.9999015994655
"106072",40.195781665,-76.9982475
"106076",39.7932533350071,-76.9983126195798
"106086",40.2241691832328,-76.9963252257004
"106098",40.239355089845,-76.9922669626538
"106123",43.0653430524561,-76.9861912561404
"106124",40.1942440778801,-76.9867318544242
"106172",40.1948014008614,-76.9784119762397
"106197",39.8083997521739,-76.9714396725
"106203",39.5639298973951,-76.9697747100787
"106205",38.9180948219688,-76.9692077064375
"106209",38.9513787267187,-76.96956163375
"106233",39.8286405260903,-76.9625432934031
"106246",39.8142141204437,-76.9592539185296
"106338",38.954429167178,-76.9378993861732
"106413",42.9581482245933,-76.9202273494019
"106418",40.3353949779167,-76.9205202547222
"106422",38.8270683638235,-76.919609910105
"106464",41.1705522269118,-76.9096173055882
"106474",39.0515518127171,-76.9061453466536
"106480",38.9144409448608,-76.9044977957546
"106509",40.2369937571089,-76.8984054399093
"106510",38.8998191675,-76.89715625
"106511",40.230575625,-76.8977552075
"106512",38.6385850108824,-76.8969826846078
"106515",39.6906354175,-76.89625875
"106517",39.0067252685714,-76.8957882910714
"106520",38.9118640830886,-76.8953989499108
"106526",40.3102525200937,-76.8918832515799
"106535",40.3162966872586,-76.8894680632369
"106538",40.3211343318053,-76.88967012252
"106590",40.2994491466786,-76.8820169063921
"106604",38.6691158274357,-76.875865797163
"106636",38.939074114894,-76.8692525176935
"106662",41.0880523398609,-76.8639315923076
"106663",42.382402603125,-76.864867498125
"106685",40.2581997267601,-76.8608658183703
"106731",40.9997998949407,-76.854433327185
"106743",40.2548437728052,-76.8517917898377
"106744",39.9461401260834,-76.8526611826529
"106758",39.9374299872746,-76.8491031138056
"106764",40.9929007339139,-76.8487918836533
"106767",39.9325727188263,-76.8481976686161
"106794",42.1394007831613,-76.8434788793548
"106804",42.3772301965015,-76.8420139446324
"106805",42.3503275025,-76.842950835
"106806",40.9941094625926,-76.8420414138889
"106809",37.4594907191275,-76.8426342592885
"106815",40.90569833,-76.842636665
"106820",39.940252066815,-76.8409984755379
"106857",40.2542572128,-76.8316782168
"106863",40.2702171952626,-76.8282822483888
"106908",41.2316959836722,-76.8227797688158
"106913",39.2797453211993,-76.8211360938387
"106932",34.7362956211692,-76.8166291106024
"106963",39.1395935031555,-76.8108850994875
"106965",42.1347144086,-76.8103078977
"106974",39.1341766886798,-76.8107301298864
"106986",37.408033247622,-76.8068540293699
"106988",39.0996520056563,-76.8055911083672
"107022",39.1854450292308,-76.8016384614209
"107053",39.1671195230266,-76.7952258604982
"107057",41.0197405713531,-76.7928294255972
"107063",40.1298606048485,-76.7922316409091
"107065",39.1860578639904,-76.7920995667428
"107067",40.8666686028571,-76.7923472153572
"107073",39.1265006666667,-76.790920778
"107084",39.1659786790908,-76.7860923897619
"107086",39.1533226998094,-76.785464934918
"107087",40.2603897635502,-76.7871451211931
"107097",39.1471751889835,-76.7850498382376
"107102",40.3269026377778,-76.7817545242037
"107103",39.3636748497531,-76.7815714263333
"107127",39.4087557688848,-76.7771960592324
"107145",40.0766666174645,-76.7725619560851
"107150",40.2602122153339,-76.7708086686911
"107160",40.0571878207831,-76.7676899911989
"107169",40.0658795706656,-76.7666161526369
"107175",40.0711577259527,-76.7636863123724
"107178",39.9483575757314,-76.7638039695683
"107181",40.2733959518378,-76.7628885005676
"107184",39.4048538791071,-76.763210648627
"107187",37.2514804175,-76.7612415283333
"107202",40.0648783162208,-76.7584797977684
"107210",39.9803593117726,-76.7556871485394
"107222",39.1987790206674,-76.7525624046267
"107257",40.0648756215278,-76.7441571302851
"107260",40.0282804436875,-76.744397615
"107261",39.9500035627927,-76.7449903012536
"107269",40.0566023748246,-76.7444537981742
"107303",39.2872716835443,-76.7351351584407
"107336",38.8675690809029,-76.7289175848705
"107354",38.850401665,-76.723606665
"107358",39.98400416625,-76.72359197875
"107366",38.9534222475,-76.7223004714719
"107530",40.3717795326571,-76.6748107141429
"107563",39.2601584611234,-76.6675450109752
"107600",36.7263769713947,-76.6587580747632
"107651",39.4552905852991,-76.6429052604986
"107654",39.3316139827813,-76.6417707922327
"107663",39.2742580798306,-76.6391822730889
"107676",36.9934935853473,-76.6340009146805
"107695",39.2533434057404,-76.6307053525323
"107711",37.0027755825,-76.6273026195833
"107713",39.265825681467,-76.6271993146242
"107715",39.2750087516667,-76.626831945
"107722",40.12916167,-76.62631333
"107756",39.2862950182842,-76.6154698090243
"107777",39.2756310375962,-76.6088890802885
"107783",39.1893953144301,-76.6062115533806
"107816",37.197922853817,-76.5968745670467
"107820",37.2038739441781,-76.5979587967907
"107825",39.1349338271591,-76.5945619119318
"107860",39.126497336366,-76.5843306745599
"107863",37.1902725801692,-76.5819752780055
"107925",39.3534242162135,-76.5640744184332
"107926",39.3724213062302,-76.5624637203571
"107927",40.0562298414268,-76.5637472359879
"107936",39.2970281106528,-76.5600552973837
"107965",38.9898729770103,-76.5504601744466
"107977",38.9853316875181,-76.5470758256341
"107999",39.1741003597296,-76.5414225002466
"108014",36.7682441373764,-76.5383602842761
"108030",38.9861079828818,-76.5341606446305
"108077",40.4503679532389,-76.5188366972874
"108114",37.1202901524214,-76.5071012330143
"108115",39.3889944771676,-76.5018703795713
"108118",39.274853182963,-76.5014564203704
"108119",41.0199880411413,-76.501235062663
"108136",37.1050413787092,-76.4973555778668
"108154",41.0101741804152,-76.4910034594683
"108157",41.0178034128239,-76.4898233964781
"108158",39.33572744885,-76.4873904128833
"108175",40.0418005084615,-76.4824231029487
"108303",36.8419273995625,-76.4325968479792
"108305",36.8859857262,-76.433476708025
"108314",36.8793432232984,-76.4285284528562
"108356",36.8303253843248,-76.4173463276545
"108366",40.587871700431,-76.4157737963793
"108393",40.45158417,-76.403229165
"108397",39.3448812537029,-76.402583182388
"108406",37.0406628673264,-76.4005703370252
"108410",39.3365438598728,-76.399660592035
"108411",36.8145537501667,-76.4006115419167
"108467",36.7826632293833,-76.3832891223024
"108471",40.0503078745731,-76.3808522799566
"108508",36.7835628629625,-76.3661348638572
"108550",41.0259269963553,-76.3499461293044
"108604",41.035036669,-76.334109502
"108648",36.9407159797667,-76.3229660559331
"108659",40.7297710496593,-76.3184093257421
"108660",40.7222766277175,-76.319454605413
"108684",36.9432151797059,-76.3114992480214
"108701",39.458628684206,-76.3073060681638
"108738",40.7364300144894,-76.2958752470186
"108761",43.0546029346643,-76.2915586608455
"108812",36.8570023750806,-76.2777978624462
"108859",43.0466170168488,-76.2652620798372
"108863",36.8002635001308,-76.2638999646512
"108866",40.0221645,-76.263037165
"108870",36.7859502723335,-76.2634679655125
"108875",40.0481119795833,-76.261224443125
"108880",41.0499088986667,-76.2608283841111
"108893",36.7750181691576,-76.2566209188315
"108909",39.481737998625,-76.2495445817083
"108918",36.7702012598698,-76.2484075486456
"108920",36.7821172992431,-76.2488602397911
"108952",40.0298293717079,-76.2405167601053
"108957",36.8577870149089,-76.2384735152004
"108979",39.47088246625,-76.2346121744167
"108980",43.189947852,-76.2344188780833
"108983",36.8670427465651,-76.2336814645511
"108986",36.7616826250476,-76.2334048359762
"108991",36.8594039454433,-76.2334339576857
"108995",39.49834265555,-76.2327651184
"108997",40.1430914841667,-76.2322660858333
"109008",39.4795900586359,-76.2290110350153
"109026",43.1855838754762,-76.2243554694643
"109115",43.0610516096374,-76.1996617536667
"109121",42.6027597592857,-76.1983974810714
"109122",39.4706814747242,-76.1994296354577
"109123",43.1133109405415,-76.1974311825517
"109134",43.121098185565,-76.1933704634656
"109168",39.5221693878269,-76.1863311985962
"109169",39.4874978577597,-76.1868054239199
"109240",43.0773707835627,-76.1670006713368
"109257",39.5100369092495,-76.1622517680604
"109268",40.0782425855357,-76.1610180920238
"109270",40.0839959959774,-76.1601145012164
"109271",36.8404330283333,-76.1588935376667
"109273",40.64042283,-76.160378164
"109350",40.01525639,-76.1364772216667
"109360",36.8738962972222,-76.1350731472222
"109366",44.342435,-76.13453
"109406",40.3428984155701,-76.1218740430023
"109467",43.0593927678241,-76.0991952816204
"109484",43.0730001750121,-76.0946076243478
"109504",38.9561135,-76.0881371214737
"109507",39.5785333333333,-76.0868891666667
"109508",40.8225838066667,-76.0869672215
"109510",40.2131991192394,-76.0860964344506
"109514",36.8397139594822,-76.0870540167793
"109515",43.6470796541667,-76.0864020816667
"109519",43.0567009028869,-76.086668103125
"109521",40.2215796013472,-76.0861133533966
"109537",41.0284485575,-76.0795516675
"109539",40.2104302836553,-76.078531099659
"109557",43.085714974228,-76.0756730162353
"109585",38.5493757130736,-76.0687396675108
"109596",43.0891738076292,-76.0662144218398
"109613",38.5360898901798,-76.0617578793421
"109619",43.0637158249637,-76.0603224233309
"109626",38.5446414246963,-76.0609349089068
"109658",38.5554771756861,-76.0511867894737
"109661",40.2461024587746,-76.0492127864442
"109666",41.569466926772,-76.0499427341288
"109669",42.0861622216667,-76.0490025
"109670",43.0647113764394,-76.0478675544559
"109673",40.9378190138445,-76.048136181846
"109676",38.5411756165556,-76.047822208
"109677",42.47513667,-76.047781665
"109681",40.9232957889824,-76.047612274255
"109687",41.5697163003476,-76.044358401843
"109697",40.3093296104167,-76.040456556579
"109702",41.5765630100675,-76.0398907982749
"109714",40.9381298316687,-76.0348986471367
"109717",41.5858568038462,-76.0343783332692
"109720",43.0719580962829,-76.0344547168586
"109722",39.9928262525,-76.034969165
"109725",41.5966142791524,-76.0338307877828
"109726",40.91781541875,-76.03360916625
"109727",39.7404415625,-76.0334434716667
"109728",41.6015826484159,-76.0332440281154
"109749",41.596712783696,-76.0268430942647
"109758",40.9363716640586,-76.02293577947
"109762",40.2047059180303,-76.023274209495
"109777",41.5941702534798,-76.0209090288191
"109800",40.9846743181818,-76.0134515140909
"109810",42.093413699,-76.01168847075
"109812",43.0754474754167,-76.0110308109722
"109813",41.5970613205811,-76.0125454098548
"109817",40.9442737642029,-76.0106582105435
"109819",42.39137996125,-76.011811542
"109821",39.97635083,-76.011180835
"109860",36.7977561954767,-75.998572091288
"109871",40.308278111764,-75.9946341225152
"109884",40.547087687907,-75.9930912547674
"109918",40.5509810106354,-75.9814767535432
"109960",41.5565903684615,-75.9682314589423
"109968",41.5496199415603,-75.9665547011115
"109976",42.0861958325,-75.9665075025
"109977",40.3478829348413,-75.9651655553968
"109978",41.1418870922093,-75.9657157372093
"109980",41.5631880802666,-75.9650933725893
"109981",41.130385741381,-75.9646282882129
"109982",42.10919611,-75.9662086116667
"109985",41.5758245778125,-75.963054324375
"109986",37.189082085,-75.9646108325
"109988",39.8014092900926,-75.9640319084259
"109989",43.974652215625,-75.9626879554167
"110023",41.5680985739192,-75.9555832965134
"110030",44.2121996803361,-75.955405039902
"110058",39.6259910937013,-75.9463789426407
"110078",43.9778335463942,-75.9446342348654
"110079",39.633141957801,-75.9440527011311
"110104",41.541255079771,-75.9359929814531
"110126",40.3984522183754,-75.9309493935504
"110127",40.376131683873,-75.9324043691966
"110138",41.5477293881818,-75.9283170799411
"110139",41.2337726727273,-75.9286422511402
"110157",40.3795467567308,-75.9235909604498
"110176",42.1033726650417,-75.9196293070833
"110186",40.3885301619231,-75.9186907363462
"110190",43.9832127984127,-75.9184554102381
"110191",41.2118801587628,-75.9177113654038
"110214",41.5455453038068,-75.9132881880756
"110222",41.2057066789124,-75.9091653194336
"110238",41.5367684232429,-75.9058033281143
"110247",41.2010264194049,-75.903594278235
"110272",41.2175083723351,-75.8979946498039
"110335",41.2264809196616,-75.8808697899169
"110337",39.9869451907488,-75.8792022197484
"110345",39.9752350308824,-75.877524855
"110353",41.1645092112026,-75.8752695173983
"110373",41.23134264575,-75.8691967023333
"110386",41.2351383084651,-75.8651004229867
"110390",41.165682175,-75.8622885166667
"110395",40.5714486121246,-75.8624937483871
"110396",41.2699150997443,-75.8616624216554
"110404",41.2375576135125,-75.8572563658375
"110561",39.6499027594972,-75.8026830150571
"110589",39.648302642357,-75.7910411610994
"110601",41.344896494784,-75.7872338167457
"110672",40.4740229078947,-75.7654911608059
"110681",42.086879165,-75.7612975
"110684",41.3067236636618,-75.7602861138911
"110686",41.9862102058571,-75.7597288335714
"110695",41.3129567520529,-75.7594286676845
"110724",41.2935437571651,-75.7503759382814
"110752",41.330504103285,-75.7407586294831
"110836",40.5844362778472,-75.7128684538605
"110873",41.4018601572314,-75.7046785963137
"110886",36.077372747352,-75.7016743352623
"110890",41.388319550085,-75.7009225745748
"110893",41.0710708895,-75.700949331
"110902",36.0820977722711,-75.6993900201832
"110903",40.0597730575,-75.6996683316667
"110905",41.4097161698541,-75.7000204003585
"110914",41.4199167582393,-75.6972080517167
"110927",39.6671563308333,-75.6926654979167
"110935",40.0760136382789,-75.6923973107369
"110961",40.0198489562476,-75.6840565050195
"110965",41.3955490144352,-75.682954905574
"110971",41.812586763247,-75.6831283124017
"111076",39.6684868964,-75.6520747825143
"111083",41.392364168,-75.650812
"111084",40.5649659084934,-75.6506173202231
"111088",35.8826380566667,-75.6491463883333
"111089",40.5728990077614,-75.6503533503809
"111091",40.580719934985,-75.6501523077778
"111092",41.434829793179,-75.6503006280481
"111095",40.5585103491863,-75.6501055263292
"111098",40.4902863333333,-75.6486164453333
"111106",40.5701708204321,-75.6464320673904
"111107",39.6788972681175,-75.6468071840031
"111108",41.4689856848214,-75.6474519632143
"111110",41.4535656292793,-75.6474031817868
"111111",40.552443110098,-75.646352444099
"111115",39.688109002,-75.645661002
"111116",40.4968,-75.64605167
"111122",40.5799090868089,-75.6455219524435
"111123",41.447368055,-75.6454913883333
"111124",40.5612793726263,-75.6454449101515
"111128",40.3270989857353,-75.6454592184314
"111130",35.9414033325,-75.6450264575
"111137",39.6242675164951,-75.642028236255
"111139",40.5669826869807,-75.642547636663
"111140",40.5722499856556,-75.6425136099206
"111143",41.4676870895804,-75.6420260010385
"111144",40.4842342927303,-75.6413672877632
"111145",41.3978870355556,-75.6410970366667
"111148",40.5808255892588,-75.6406573542085
"111150",40.5766438887552,-75.6413650266683
"111160",39.680853167,-75.635861002
"111162",40.531223167,-75.634531332
"111164",40.5711769090146,-75.6356199828902
"111166",40.5625783768041,-75.634639973682
"111171",41.4474499870277,-75.6337568119091
"111174",40.0165776626344,-75.6333364771237
"111175",40.0209637060555,-75.6342409437331
"111176",40.5431874817742,-75.6333071846774
"111178",40.5181156745833,-75.6331284024405
"111180",40.9715805652564,-75.6336590801923
"111184",40.5784574485573,-75.6318379861145
"111190",40.5590230607563,-75.6299846490601
"111202",40.966809835,-75.628044499
"111208",40.4748412913602,-75.6276856673285
"111212",39.6928846976812,-75.6265715816667
"111219",40.6420718306355,-75.6265023059952
"111230",40.5609836284705,-75.623499102023
"111236",40.5693543288006,-75.6210330697666
"111262",40.5492617589835,-75.6146596719368
"111277",40.5722360227619,-75.6134496646392
"111285",38.3318508228117,-75.6114316669355
"111287",39.2854967292404,-75.612196732686
"111296",38.344536105,-75.6085350217222
"111297",39.7380256503206,-75.6083542455627
"111299",40.5195991114444,-75.6085042397778
"111300",40.539023165,-75.6074343325
"111303",40.5123743695905,-75.6073462422939
"111304",40.5066311184231,-75.6073874961469
"111306",40.5934081994682,-75.6084337632143
"111314",39.2873548137917,-75.6056577768247
"111315",40.5490067911956,-75.6046964698269
"111337",40.5567631660606,-75.5997131159596
"111341",40.5259668033333,-75.5999665266667
"111344",39.73107658175,-75.599398083
"111347",40.5709346641367,-75.5990956497627
"111350",38.5708901391667,-75.5987375679167
"111351",40.5148619953465,-75.5994351124119
"111352",38.663620898129,-75.598116751371
"111353",40.6372985613636,-75.5977028522727
"111358",39.2786901678333,-75.5953233043333
"111360",39.6707604233507,-75.5954354661428
"111362",40.5378531060606,-75.595104899596
"111363",40.258927085,-75.59537021
"111365",40.5175892357905,-75.5953557099639
"111373",39.656660774,-75.5945677734
"111374",38.353573335,-75.59529417
"111376",39.9541571593182,-75.5946480670455
"111406",38.6654374616548,-75.589222771781
"111420",43.1419126446733,-75.5876714453876
"111447",40.5080554178203,-75.582334476286
"111450",39.6885397309762,-75.5828440394628
"111520",43.1257598287292,-75.57165077425
"111576",40.5714486266305,-75.5612297656946
"111594",41.4669400397619,-75.5584341285714
"111595",40.59889017,-75.5583531645
"111597",37.8870266905155,-75.5577437294759
"111635",39.1034765185888,-75.5497067357607
"111676",39.8241269627254,-75.5420771355513
"111741",39.8866640963443,-75.5293960247996
"111785",40.6973667851638,-75.5127835568056
"111840",41.2299960266836,-75.4949239195104
"111850",39.1428838095833,-75.492613049375
